id,modularity_class
2496377724,0
171205760,4
723762751596822528,3
1887375954,0
764111195527847936,0
2691309440,4
397467224,4
338317842,3
2248582168,0
1255387315,3
2837527839,0
2365368334,3
796782916491612160,0
31122582,0
873782834,0
245573252,3
3116178603,3
3411044242,0
59098490,0
1669932314,3
804245634417102848,3
205897486,0
85080476,2
780509014769733633,2
2743082981,0
104154637,2
1886957647,0
794612125704523776,0
1558645760,0
2749640440,4
227490287,3
107036446,3
245385426,3
42624414,4
2997250788,0
75331878,0
28615971,4
393654944,4
613796565,4
4030552332,0
369611457,0
2282325169,2
122025735,3
309004477,3
163001527,2
333565814,4
610955831,2
772591272993361920,3
237977063,0
769208504,0
933182024,3
754817647,3
2463270592,0
1007729353,3
45608857,3
1352215784,3
775465970823524389,0
33890500,3
1619917472,2
2198298228,0
797809580445028353,0
96259462,0
2391345684,0
724050768106500096,0
780159670585593856,0
51846420,4
1047497299,0
326986654,4
83957063,0
3064931987,0
2316941846,0
2415685429,4
2709636520,3
194591543,3
788055459169177601,3
408917512,2
82066520,2
51073819,4
22460413,3
2523369569,4
1007288292,2
200959708,2
780655483002630144,4
2195634502,4
3688970849,3
255988147,3
43356553,0
1063569758,2
352580673,2
461803364,3
3201162010,3
1721534628,3
63082578,2
3262844619,0
3104917149,3
19653756,0
297608951,2
618587448,3
759146049760100352,3
39208807,3
224105222,2
766044309518946304,4
2911382373,3
242397622,3
25367443,3
920798731,2
730407917350854656,0
743737355262033920,3
2258247484,3
808535611,2
2859241221,4
48670786,4
302174491,2
165071899,2
1104128448,4
802313874301030400,4
741575693646102528,3
325389183,2
287067120,2
585843479,3
3063952985,3
1590920106,3
56722688,2
801486062207934465,4
884311340,4
712405808789757953,3
242171965,3
4219886278,4
95670177,3
283592330,3
701164616093712387,4
3385908647,4
317927128,2
22248695,2
2859034936,2
776635543614582784,4
96601448,2
2745415802,2
80715538,2
3407135421,0
704506110665990144,4
410622988,2
500012385,2
768254947167047680,2
3300685022,3
329277011,2
111310609,2
742826933075877889,1
3191320373,2
787002854338854917,1
521754789,0
242157832,3
80965639,4
93020729,2
219075966,4
739907462,4
2573023238,4
747942001342091265,0
2945460816,4
1347471457,2
583162248,4
1896595753,4
793937395066486784,2
773798108,2
18727629,2
792683640627003393,2
67548991,4
308328105,2
29464369,2
785645287498928128,2
4090001897,2
14479164,2
278124864,2
3086863414,3
3387188439,1
1057363958,2
762654585660051456,2
516664834,2
104572917,7
15748239,7
328484372,3
4041329212,3
708036244681281537,5
31288110,3
2493287096,4
479604138,2
1302283879,5
41104604,4
592185078,4
99019387,4
245943898,2
19855764,2
790071588729204736,3
797176328,3
68451121,6
87973711,6
18067164,0
409116367,7
