id,modularity_class
1619917472,4
2198298228,1
797809580445028353,1
96259462,1
2391345684,1
724050768106500096,1
780159670585593856,1
51846420,3
1047497299,1
326986654,3
4559222536,5
83957063,1
3064931987,1
2316941846,1
2415685429,3
2709636520,5
194591543,5
788055459169177601,5
408917512,4
82066520,4
333565814,3
51073819,3
22460413,5
2523369569,3
1007288292,4
200959708,4
780655483002630144,3
2195634502,3
3688970849,5
255988147,5
43356553,1
1063569758,4
352580673,4
461803364,5
3201162010,5
1721534628,5
63082578,4
3262844619,1
3104917149,5
19653756,1
297608951,4
618587448,5
759146049760100352,5
39208807,5
224105222,4
766044309518946304,3
2911382373,6
242397622,5
25367443,5
920798731,4
730407917350854656,1
743737355262033920,5
2258247484,5
808535611,4
2859241221,3
48670786,3
302174491,4
165071899,4
1104128448,3
802313874301030400,3
741575693646102528,5
325389183,4
287067120,4
585843479,5
3063952985,5
1590920106,5
56722688,4
801486062207934465,3
884311340,3
712405808789757953,5
242171965,5
4219886278,3
95670177,5
283592330,5
701164616093712387,3
3385908647,3
317927128,4
22248695,4
2859034936,4
776635543614582784,3
96601448,4
2745415802,4
80715538,4
3407135421,1
704506110665990144,3
410622988,4
500012385,4
768254947167047680,4
3300685022,5
329277011,4
111310609,4
742826933075877889,0
3191320373,4
787002854338854917,0
521754789,0
242157832,5
80965639,3
93020729,4
219075966,3
739907462,3
2573023238,3
747942001342091265,0
2945460816,3
1347471457,4
583162248,3
1896595753,3
793937395066486784,4
773798108,4
18727629,4
792683640627003393,4
67548991,3
308328105,4
29464369,4
785645287498928128,4
4090001897,4
14479164,4
278124864,4
3086863414,5
3387188439,0
1057363958,4
762654585660051456,4
516664834,4
328484372,6
4041329212,6
708036244681281537,0
31288110,0
2493287096,3
479604138,4
1302283879,0
41104604,3
592185078,3
99019387,3
245943898,4
19855764,4
790071588729204736,6
68451121,7
87973711,7
797176328,0
104572917,8
409116367,8
15748239,8
4874129992,0
1974125191,9
1975455086,9
1974188150,9
3037298239,9
1970627820,9
1978022473,9
3043507956,9
1977140114,9
1973545422,9
1974830538,9
1977910574,9
3052032968,9
1977828739,9
1969420729,9
1969712454,9
618839438,9
1969368720,9
1969634864,9
1977061699,9
1974868602,9
1974981223,9
1975395252,9
1900286719,9
157946397,10
200925880,10
312217465,10
1977169441,9
4547154629,9
1975427846,9
1969769202,9
1971211453,9
18067164,3
4654741997,5
745407743591350272,5
1944440994,11
724477412310847488,11
294825539,1
992148966,13
108146158,0
75392146,0
365819232,0
445861289,0
2319339266,3
98764683,0
155900566,4
746298368461275136,4
786374824948105216,13
145856687,0
98206010,2
723261255570608128,0
4861278086,0
713026548014694400,0
36783236,0
755547494369660928,0
733803430007955456,0
17753712,0
2506040580,13
120100776,13
776879232106594305,5
317838653,5
861445200,1
1255475023,0
1549759548,0
461957191,12
62240352,12
3377478999,2
3718042757,13
3403356761,13
755817136703082500,13
1668265830,2
580975146,2
4169033472,13
796145502,1
108986439,4
2327434344,4
1228600868,4
746280547,1
349632099,2
274667122,2
218993498,13
701846710381891584,0
30920319,4
8366982,4
341568813,0
2957347960,5
