id,source,target,weight
107163,2691309440,397467224,0.083333
107164,2831617950,28838168,0.083333
107165,2867485894,66212407,0.020833
107166,3300307786,4097161,0.041667
107167,448250130,618055731,0.019231
107168,338317842,780646765829562369,0.016667
107169,456874126,459561926,0.083333
107170,514982892,715135364600606720,0.125
107171,88104782,937019478,0.05
107172,11886822,43748620,0.027778
107173,746236470684311552,9002382,0.019231
107174,1389790676,723251650174017536,0.020833
107175,26235861,824450408,0.083333
107176,2248582168,766735508865032192,0.014706
107177,4496549793,824450408,0.025
107178,2712335673,95220220,0.035714
107179,1263752238,3254856364,0.083333
107180,153283018,190878483,0.03125
107181,1849286274,904349491,0.083333
107182,66212407,88104782,0.125
107183,1255387315,271883403,0.083333
107184,318023873,708458185494040576,0.083333
107185,2837527839,3249313867,0.083333
107186,2365368334,4264113897,0.0625
107187,2393275579,3389604502,0.25
107188,2848705919,930084780,0.05
107189,766735508865032192,796782916491612160,0.0125
107190,140566783,31122582,0.083333
107191,802155761279311872,873782834,0.041667
107192,245573252,3116178603,0.125
107193,1032058076,892794858,0.083333
107194,118165489,2882182229,0.125
107195,3411044242,34705680,0.0625
107196,604589648,766735508865032192,0.014706
107197,19505072,771539199329652736,0.03125
107198,21091983,909562165,0.041667
107199,2792672981,59098490,0.03125
107200,30632043,734711686033182720,0.0625
107201,40625668,770309357875716096,0.25
107202,1669932314,804245634417102848,0.041667
107203,1849286274,3394005099,0.125
107204,205897486,937019478,0.035714
107205,1011339350,500843514,0.083333
107206,2240033851,2278717689,0.0625
107207,372562995,85080476,0.041667
107208,269921869,770309357875716096,0.125
107209,303709614,746736462050267136,0.125
107210,1367543593,1555034425,0.025
107211,767862828,784415888548265984,0.041667
107212,280243372,471330976,0.013889
107213,268963141,45838753,0.05
107214,23954327,24393879,0.035714
107215,3513831436,780509014769733633,0.125
107216,2743082981,785317194695577605,0.035714
107217,2902080735,33178426,0.0625
107218,19845776,257134732,0.017857
107219,19141355,4776169636,0.083333
107220,104154637,237064482,0.25
107221,1886957647,812863092,0.03125
107222,1180622503,1374528007,0.03125
107223,11886822,137165451,0.035714
107224,2972747969,794612125704523776,0.25
107225,1014042056,61176427,0.017857
107226,1558645760,576427870,0.0625
107227,745649909378990080,751034069824176128,0.05
107228,451819108,66212407,0.035714
107229,703700133742034946,799067897876254720,0.041667
107230,1589798510,723251650174017536,0.025
107231,134552828,2853872685,0.03125
107233,2853872685,2892484043,0.03125
107234,1407958339,788748702483611648,0.0625
107235,3411044242,824450408,0.083333
107236,3222937730,723251650174017536,0.014706
107237,1658846071,167034819,0.083333
107238,2749640440,541328418,0.0625
107239,2730391538,751034069824176128,0.0625
107240,241583780,632873556,0.0625
107241,25677623,4350985586,0.125
107242,4319786381,804740200870055936,0.083333
107243,1291100928,801240798683664384,0.027778
107244,4899231777,775541978691997696,0.017857
107245,4097161,713063391900729344,0.027778
107246,315787899,527949804,0.020833
107247,19669334,712976695,0.041667
107248,3213596445,546239230,0.05
107249,2459835385,26071765,0.05
107250,734711686033182720,803015757873483776,0.05
107251,2837527839,2882182229,0.083333
107252,134552828,17309168,0.0625
107253,302226644,390208861,0.027778
107254,353389910,483415153,0.083333
107255,3404611078,594937448,0.083333
107256,3344005587,62211890,0.125
107257,115110145,2777610968,0.125
107258,16561729,798190900744568833,0.041667
107259,246151786,4521330855,0.041667
107260,19505072,291846447,0.03125
107261,227490287,441364324,0.05
107262,17511258,792134143920386048,0.035714
107263,2902080735,384005220,0.041667
107264,117804245,17927511,0.0625
107265,2712335673,745649909378990080,0.035714
107266,303999844,874859443,0.125
107267,1148894288,869818514,0.083333
107268,265245636,748061061300035584,0.0625
107269,107036446,24784028,0.035714
107271,792803253406822400,797794080180895744,0.022727
107272,3093907031,937019478,0.041667
107273,318023873,804740200870055936,0.125
107274,103435491,322879013,0.125
107275,103435491,2349351162,0.125
107276,179130402,794792561533538304,0.05
107277,241583780,2853872685,0.05
107278,2871029992,345236851,0.125
107279,4250521660,604589648,0.125
107280,576427870,937019478,0.035714
107281,292236047,4531076896,0.041667
107282,1308083862,2204132642,0.05
107283,103435491,4571814261,0.125
107284,4831284916,770309357875716096,0.0625
107285,22071268,245385426,0.125
107286,42624414,4865253027,0.041667
107287,61176427,95220220,0.027778
107288,235954026,795594061084246016,0.083333
107289,303076383,62074058,0.083333
107290,3116178603,723251650174017536,0.025
107291,426464556,59098490,0.027778
107292,3644832255,779870855836729344,0.022727
107293,102635510,315787899,0.083333
107294,103435491,198238726,0.035714
107295,1173756973,4097161,0.125
107296,1658846071,322879013,0.0625
107297,2204132642,2856154741,0.05
107298,1173756973,2997250788,0.0625
107299,16548855,900259286,0.05
107300,75331878,781442824583741440,0.041667
107301,2327565992,527949804,0.01087
107303,3093907031,774686030406365184,0.027778
107304,459561926,775498945330028544,0.041667
107305,775541978691997696,800495996828422144,0.015625
107306,1327639712,3344005587,0.027778
107307,24784028,527949804,0.020833
107308,1964701855,75331878,0.0625
107309,19505072,23954327,0.035714
107310,108573123,207046341,0.125
107311,19141355,333235689,0.0625
107312,235954026,763703020198690816,0.0625
107313,17927511,751034069824176128,0.035714
107314,287260619,449600949,0.05
107315,2393275579,749727821208117252,0.25
107316,30632043,774686030406365184,0.025
107317,393654944,613796565,0.041667
107318,19505072,3300307786,0.03125
107319,31122582,618055731,0.041667
107320,738509183952113664,930084780,0.125
107321,115110145,737760101193256961,0.25
107322,179130402,4531076896,0.041667
107323,604589648,800495996828422144,0.041667
107324,4269534859,4830951183,0.05
107325,17309168,780646765829562369,0.017857
107326,1471100606,66393,0.125
107327,27238516,4097161,0.125
107328,4030552332,4776169636,0.041667
107329,2730391538,369611457,0.25
107330,632873556,754230919633010688,0.05
107331,1849286274,433360123,0.083333
107332,121172530,2282325169,0.1
107333,122025735,3254856364,0.125
107334,393684881,736750781093707776,0.083333
107335,2230135597,441214858,0.041667
107336,794612125704523776,804740200870055936,0.25
107337,117060803,309004477,0.25
107338,163001527,372562995,0.1
107339,2204132642,45838753,0.035714
107340,66393,796408798932041728,0.25
107341,1407958339,564852155,0.083333
107342,2248582168,3093907031,0.125
107343,117060803,257134732,0.019231
107344,2315874241,2882182229,0.083333
107345,122448174,325053871,0.041667
107346,200090056,2837527839,0.0625
107347,26235861,3305171909,0.125
107349,1011339350,909562165,0.03125
107350,280243372,774686030406365184,0.013158
107351,372562995,610955831,0.03125
107352,302631559,3222937730,0.03125
107353,1658846071,241583780,0.083333
107354,2230135597,3404728337,0.035714
107355,3300307786,456874126,0.041667
107356,2777610968,93327360,0.125
107357,250704226,302226644,0.071429
107358,3404728337,788748702483611648,0.03125
107359,1215948218,1265666203,0.083333
107360,1180622503,19141355,0.0625
107361,772591272993361920,780646765829562369,0.016667
107362,4425296357,770309357875716096,0.125
107363,564852155,742664931217178624,0.083333
107364,2992942526,448250130,0.125
107365,1324655137,780252826299666432,0.25
107366,1471100606,751034069824176128,0.125
107367,2864142413,77509795,0.0625
107368,4830951183,790575106124898304,0.03125
107369,2230135597,795594061084246016,0.0625
107370,103435491,18290737,0.083333
107371,241583780,43748620,0.035714
107372,345236851,47080825,0.125
107373,2712335673,800517089211469824,0.071429
107374,237977063,764111195527847936,0.05
107375,351231296,4776169636,0.041667
107376,2853872685,794786220005957632,0.03125
107377,270921976,280243372,0.017857
107378,205897486,4521330855,0.041667
107379,19141355,4350985586,0.083333
107380,769208504,803772858560352256,0.021739
107381,1558645760,2992942526,0.125
107382,4677007640,792134143920386048,0.05
107383,302226644,514982892,0.0625
107384,295851843,779254002294878208,0.083333
107385,221963057,3413198241,0.083333
107386,2204132642,812863092,0.05
107387,227490287,933182024,0.041667
